Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	class	class_prob	det_prob	individual	event	input_file	Site name	Recover Folder	SD Card	confidency
1530	Spectrogram 1	1	929.327765175	929.344291954	21394.286	25234.286										1
1531	Waveform 1	1	930.110357057	930.126883837	21394.286	27977.143										1
1531	Spectrogram 1	1	930.110357057	930.126883837	21394.286	27977.143										1
1532	Waveform 1	1	930.494361641	930.517693565	22217.143	26331.429										1
1532	Spectrogram 1	1	930.494361641	930.517693565	22217.143	26331.429										1
1533	Waveform 1	1	930.761706604	930.782122037	21394.286	27154.286										1
1533	Spectrogram 1	1	930.761706604	930.782122037	21394.286	27154.286										1
1534	Waveform 1	1	932.648676489	932.662286778	22217.143	25782.857										1
1534	Spectrogram 1	1	932.648676489	932.662286778	22217.143	25782.857										1
1535	Waveform 1	1	932.800333995	932.816860775	21942.857	24411.429										1
1535	Spectrogram 1	1	932.800333995	932.816860775	21942.857	24411.429										1
1536	Waveform 1	1	934.283856026	934.329547711	21120.000	24960.000										3
1536	Spectrogram 1	1	934.283856026	934.329547711	21120.000	24960.000										3
1537	Waveform 1	1	934.939094227	934.956593170	20845.714	27154.286										3
1537	Spectrogram 1	1	934.939094227	934.956593170	20845.714	27154.286										3
1538	Waveform 1	1	935.460174128	935.477673071	21942.857	24960.000										1
1538	Spectrogram 1	1	935.460174128	935.477673071	21942.857	24960.000										1
1539	Waveform 1	1	935.847095201	935.893759050	20571.429	29348.571										3
1539	Spectrogram 1	1	935.847095201	935.893759050	20571.429	29348.571										3
1540	Waveform 1	1	936.252487645	936.283596877	20022.857	27154.286										3
1540	Spectrogram 1	1	936.252487645	936.283596877	20022.857	27154.286										3
1541	Waveform 1	1	936.933974524	936.970916737	21394.286	25782.857										2
1541	Spectrogram 1	1	936.933974524	936.970916737	21394.286	25782.857										2
1542	Waveform 1	1	937.219790594	937.248955499	20845.714	26057.143										2
1542	Spectrogram 1	1	937.219790594	937.248955499	20845.714	26057.143										2
1543	Waveform 1	1	937.618377629	937.647542535	21668.571	24411.429										2
1543	Spectrogram 1	1	937.618377629	937.647542535	21668.571	24411.429										2
1544	Waveform 1	1	937.771979463	937.817671147	21120.000	23862.857										2
1544	Spectrogram 1	1	937.771979463	937.817671147	21120.000	23862.857										2
1545	Waveform 1	1	938.008215457	938.024742237	21394.286	24685.714										2
1545	Spectrogram 1	1	938.008215457	938.024742237	21394.286	24685.714										2
1546	Waveform 1	1	938.258061477	938.287226382	20571.429	26057.143										2
1546	Spectrogram 1	1	938.258061477	938.287226382	20571.429	26057.143										2
1547	Waveform 1	1	938.531239421	938.566237308	21394.286	23862.857										2
1547	Spectrogram 1	1	938.531239421	938.566237308	21394.286	23862.857										2
1548	Waveform 1	1	938.799556548	938.858858522	19474.286	27154.286										3
1548	Spectrogram 1	1	938.799556548	938.858858522	19474.286	27154.286										3
1549	Waveform 1	1	939.077595573	939.129120239	20022.857	26605.714										3
1549	Spectrogram 1	1	939.077595573	939.129120239	20022.857	26605.714										3
1550	Waveform 1	1	939.358550825	939.390632221	21120.000	27154.286										2
1550	Spectrogram 1	1	939.358550825	939.390632221	21120.000	27154.286										2
1551	Waveform 1	1	940.190723047	940.220860115	21668.571	26057.143										2
1551	Spectrogram 1	1	940.190723047	940.220860115	21668.571	26057.143										2
1552	Waveform 1	1	943.925776276	943.961746326	25782.857	28251.429										1
1552	Spectrogram 1	1	943.925776276	943.961746326	25782.857	28251.429										1
1553	Waveform 1	1	944.071600801	944.108543015	25508.571	28251.429										1
1553	Spectrogram 1	1	944.071600801	944.108543015	25508.571	28251.429										1
1554	Waveform 1	1	944.503241396	944.532406302	25234.286	30171.429										1
1554	Spectrogram 1	1	944.503241396	944.532406302	25234.286	30171.429										1
1555	Waveform 1	1	945.144869571	945.190561256	25508.571	27702.857										1
1555	Spectrogram 1	1	945.144869571	945.190561256	25508.571	27702.857										1
1556	Waveform 1	1	945.810801570	945.853576765	24685.714	30445.714										1
1556	Spectrogram 1	1	945.810801570	945.853576765	24685.714	30445.714										1
1557	Waveform 1	1	946.175363147	946.216194014	24411.429	28800.000										1
1557	Spectrogram 1	1	946.175363147	946.216194014	24411.429	28800.000										1
1558	Waveform 1	1	946.806297260	946.851016781	25234.286	29897.143										1
1558	Spectrogram 1	1	946.806297260	946.851016781	25234.286	29897.143										1
1559	Waveform 1	1	947.561668565	947.637497318	25508.571	28251.429										1
1559	Spectrogram 1	1	947.561668565	947.637497318	25508.571	28251.429										1
1560	Waveform 1	1	947.808598094	947.854289779	25782.857	29074.286										1
1560	Spectrogram 1	1	947.808598094	947.854289779	25782.857	29074.286										1
1561	Waveform 1	1	948.493001464	948.547442620	24960.000	29897.143										1
1561	Spectrogram 1	1	948.493001464	948.547442620	24960.000	29897.143										1
1562	Waveform 1	1	949.028663817	949.091854444	26605.714	28251.429										1
1562	Spectrogram 1	1	949.028663817	949.091854444	26605.714	28251.429										1
1563	Waveform 1	1	949.291147962	949.340728301	24137.143	29074.286										1
1563	Spectrogram 1	1	949.291147962	949.340728301	24137.143	29074.286										1
1564	Waveform 1	1	949.525439366	949.570158887	25234.286	27428.571										1
1564	Spectrogram 1	1	949.525439366	949.570158887	25234.286	27428.571										1
1565	Waveform 1	1	949.820977334	949.852086567	26331.429	27428.571										1
1565	Spectrogram 1	1	949.820977334	949.852086567	26331.429	27428.571										1
1566	Waveform 1	1	950.441217649	950.487881497	24411.429	27702.857										2
1566	Spectrogram 1	1	950.441217649	950.487881497	24411.429	27702.857										2
1567	Waveform 1	1	950.707590449	950.766892422	25508.571	28251.429										2
1567	Spectrogram 1	1	950.707590449	950.766892422	25508.571	28251.429										2
1568	Waveform 1	1	951.226726022	951.291860977	24960.000	27702.857										2
1568	Spectrogram 1	1	951.226726022	951.291860977	24960.000	27702.857										2
1569	Waveform 1	1	951.626285222	951.665171762	24960.000	27977.143										2
1569	Spectrogram 1	1	951.626285222	951.665171762	24960.000	27977.143										2
1570	Waveform 1	1	952.139587814	952.199861951	24685.714	27154.286										2
1570	Spectrogram 1	1	952.139587814	952.199861951	24685.714	27154.286										2
1571	Waveform 1	1	952.772466518	952.820102529	26057.143	27977.143										1
1571	Spectrogram 1	1	952.772466518	952.820102529	26057.143	27977.143										1
1572	Waveform 1	1	953.406317121	953.417010920	25508.571	27702.857										1
1572	Spectrogram 1	1	953.406317121	953.417010920	25508.571	27702.857										1
1573	Waveform 1	1	954.170437897	954.209324437	25234.286	27702.857										1
1573	Spectrogram 1	1	954.170437897	954.209324437	25234.286	27702.857										1
1574	Waveform 1	1	953.922536204	953.955589763	24960.000	28525.714										1
1574	Spectrogram 1	1	953.922536204	953.955589763	24960.000	28525.714										1
1575	Waveform 1	1	954.681795900	954.720682440	25508.571	27977.143										1
1575	Spectrogram 1	1	954.681795900	954.720682440	25508.571	27977.143										1
1576	Waveform 1	1	983.663942132	983.722271942	22491.429	29348.571										1
1576	Spectrogram 1	1	983.663942132	983.722271942	22491.429	29348.571										1
1577	Waveform 1	1	984.449450242	984.502919234	21942.857	26331.429										1
1577	Spectrogram 1	1	984.449450242	984.502919234	21942.857	26331.429										1
1578	Waveform 1	1	985.284538954	985.344813091	21668.571	27428.571										2
1578	Spectrogram 1	1	985.284538954	985.344813091	21668.571	27428.571										2
1579	Waveform 1	1	985.875614627	985.906723859	22217.143	27154.286										2
1579	Spectrogram 1	1	985.875614627	985.906723859	22217.143	27154.286										2
1580	Waveform 1	1	986.792365073	986.836112430	21668.571	30171.429										2
1580	Spectrogram 1	1	986.792365073	986.836112430	21668.571	30171.429										2
1581	Waveform 1	1	987.408716733	987.444686783	23588.571	29622.857										2
1581	Spectrogram 1	1	987.408716733	987.444686783	23588.571	29622.857										2
1582	Waveform 1	1	988.139783950	988.167976692	23040.000	28525.714										2
1582	Spectrogram 1	1	988.139783950	988.167976692	23040.000	28525.714										2
1583	Waveform 1	1	989.572753479	989.599001894	24411.429	27977.143										2
1583	Spectrogram 1	1	989.572753479	989.599001894	24411.429	27977.143										2
1584	Waveform 1	1	990.445756304	990.491447989	22217.143	27977.143										1
1584	Spectrogram 1	1	990.445756304	990.491447989	22217.143	27977.143										1
1585	Waveform 1	1	991.982746520	992.023577387	22765.714	26880.000										1
1585	Spectrogram 1	1	991.982746520	992.023577387	22765.714	26880.000										1
1586	Waveform 1	1	993.122122408	993.154203804	22217.143	27428.571										1
1586	Spectrogram 1	1	993.122122408	993.154203804	22217.143	27428.571										1
1587	Waveform 1	1	993.837635010	993.888187512	22217.143	27154.286										1
1587	Spectrogram 1	1	993.837635010	993.888187512	22217.143	27154.286										1
1588	Waveform 1	1	994.683417520	994.726192714	20845.714	24960.000										1
1588	Spectrogram 1	1	994.683417520	994.726192714	20845.714	24960.000										1
1589	Waveform 1	1	994.827297718	994.875905893	25234.286	27154.286										1
1589	Spectrogram 1	1	994.827297718	994.875905893	25234.286	27154.286										1
1590	Waveform 1	1	996.237907224	996.271932946	23314.286	27428.571										2
1590	Spectrogram 1	1	996.237907224	996.271932946	23314.286	27428.571										2
1591	Waveform 1	1	996.796901501	996.834815877	21668.571	28525.714										2
1591	Spectrogram 1	1	996.796901501	996.834815877	21668.571	28525.714										2
1592	Waveform 1	1	996.973835258	997.009805308	23040.000	28800.000										1
1592	Spectrogram 1	1	996.973835258	997.009805308	23040.000	28800.000										1
1593	Waveform 1	1	997.459917273	997.479360543	24411.429	28800.000										1
1593	Spectrogram 1	1	997.459917273	997.479360543	24411.429	28800.000										1
1594	Waveform 1	1	998.222093459	998.273618124	21668.571	29074.286										2
1594	Spectrogram 1	1	998.222093459	998.273618124	21668.571	29074.286										2
1595	Waveform 1	1	998.784004226	998.818029949	22491.429	28251.429										3
1595	Spectrogram 1	1	998.784004226	998.818029949	22491.429	28251.429										3
1596	Waveform 1	1	998.963854474	999.001768851	24137.143	27154.286										3
1596	Spectrogram 1	1	998.963854474	999.001768851	24137.143	27154.286										3
1597	Waveform 1	1	999.437298363	999.482017884	22491.429	28800.000										3
1597	Spectrogram 1	1	999.437298363	999.482017884	22491.429	28800.000										3
1598	Waveform 1	1	1000.282108447	1000.327800131	23040.000	28525.714										3
1598	Spectrogram 1	1	1000.282108447	1000.327800131	23040.000	28525.714										3
1599	Waveform 1	1	999.667701113	999.689088710	26331.429	30994.286										1
1599	Spectrogram 1	1	999.667701113	999.689088710	26331.429	30994.286										1
1600	Waveform 1	1	1000.716665796	1000.735136902	23040.000	26605.714										3
1600	Spectrogram 1	1	1000.716665796	1000.735136902	23040.000	26605.714										3
1601	Waveform 1	1	1000.976233451	1001.010259173	23862.857	31268.571										3
1601	Spectrogram 1	1	1000.976233451	1001.010259173	23862.857	31268.571										3
1602	Waveform 1	1	1001.383569958	1001.398152411	23040.000	28251.429										3
1602	Spectrogram 1	1	1001.383569958	1001.398152411	23040.000	28251.429										3
1603	Waveform 1	1	1001.725771774	1001.748131535	24685.714	29348.571										2
1603	Spectrogram 1	1	1001.725771774	1001.748131535	24685.714	29348.571										2
1604	Waveform 1	1	1002.600719190	1002.631828422	24960.000	30994.286										3
1604	Spectrogram 1	1	1002.600719190	1002.631828422	24960.000	30994.286										3
1605	Waveform 1	1	1002.791263236	1002.827233286	22491.429	26605.714										3
1605	Spectrogram 1	1	1002.791263236	1002.827233286	22491.429	26605.714										3
1606	Waveform 1	1	1003.063469017	1003.094578249	24685.714	27977.143										3
1606	Spectrogram 1	1	1003.063469017	1003.094578249	24685.714	27977.143										3
1607	Waveform 1	1	1003.433863575	1003.467889297	23862.857	26057.143										3
1607	Spectrogram 1	1	1003.433863575	1003.467889297	23862.857	26057.143										3
1608	Waveform 1	1	1003.826617630	1003.867448497	23040.000	28251.429										3
1608	Spectrogram 1	1	1003.826617630	1003.867448497	23040.000	28251.429										3
1609	Waveform 1	1	1004.211594377	1004.268952023	22491.429	27702.857										3
1609	Spectrogram 1	1	1004.211594377	1004.268952023	22491.429	27702.857										3
1610	Waveform 1	1	1005.032100636	1005.059321214	21394.286	26880.000										3
1610	Spectrogram 1	1	1005.032100636	1005.059321214	21394.286	26880.000										3
1611	Waveform 1	1	1005.818581173	1005.845801751	22217.143	26605.714										3
1611	Spectrogram 1	1	1005.818581173	1005.845801751	22217.143	26605.714										3
1612	Waveform 1	1	1007.278771016	1007.297242123	23314.286	27154.286										3
1612	Spectrogram 1	1	1007.278771016	1007.297242123	23314.286	27154.286										3
1613	Waveform 1	1	1008.986862817	1009.012139068	21942.857	25508.571										1
1613	Spectrogram 1	1	1008.986862817	1009.012139068	21942.857	25508.571										1
1614	Waveform 1	1	1010.572462016	1010.590933122	23862.857	26880.000										3
1614	Spectrogram 1	1	1010.572462016	1010.590933122	23862.857	26880.000										3
1615	Waveform 1	1	1011.107151942	1011.152843627	21120.000	28800.000										3
1615	Spectrogram 1	1	1011.107151942	1011.152843627	21120.000	28800.000										3
1616	Waveform 1	1	1011.377413659	1011.402689910	23314.286	27702.857										3
1616	Spectrogram 1	1	1011.377413659	1011.402689910	23314.286	27702.857										3
1617	Waveform 1	1	1012.051122966	1012.074454890	22217.143	27702.857										3
1617	Spectrogram 1	1	1012.051122966	1012.074454890	22217.143	27702.857										3
1618	Waveform 1	1	1013.245912437	1013.277021669	22765.714	27428.571										1
1618	Spectrogram 1	1	1013.245912437	1013.277021669	22765.714	27428.571										1
1619	Waveform 1	1	1013.490897640	1013.535617161	21668.571	24960.000										1
1619	Spectrogram 1	1	1013.490897640	1013.535617161	21668.571	24960.000										1
1620	Waveform 1	1	1013.755326113	1013.791296162	23588.571	25782.857										1
1620	Spectrogram 1	1	1013.755326113	1013.791296162	23588.571	25782.857										1
1621	Waveform 1	1	1014.037253528	1014.065446270	23040.000	29074.286										1
1621	Spectrogram 1	1	1014.037253528	1014.065446270	23040.000	29074.286										1
1622	Waveform 1	1	1014.723601224	1014.753738293	23588.571	26057.143										1
1622	Spectrogram 1	1	1014.723601224	1014.753738293	23588.571	26057.143										1
1623	Waveform 1	1	1015.119271770	1015.131909895	23040.000	27702.857										1
1623	Spectrogram 1	1	1015.119271770	1015.131909895	23040.000	27702.857										1
1624	Waveform 1	1	1015.384672669	1015.424531373	22491.429	25508.571										2
1624	Spectrogram 1	1	1015.384672669	1015.424531373	22491.429	25508.571										2
